regla_id,iso3,unidad,feriado_id,feriado,categoria,regimen,duracion_dias,recurrencia,periodo_anios,clase_de_fecha,calendario,mes,dia,ordinal,dia_semana,ancla,offset_dias,instrumento_remitido,dia_lunar_desde_fin,conjunto_de_referencia,condicion_referencia,condicion_dia_semana,vigencia_desde,vigencia_hasta,cobertura,elegibilidad,sector
106,MEX,Ciudad de México,105,Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
108,MEX,Ciudad de México,107,Conmemoración del 5 de febrero,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,2,,1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
110,MEX,Ciudad de México,109,Conmemoración del 21 de marzo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,3,,3,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
112,MEX,Ciudad de México,111,Día del Trabajo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
114,MEX,Ciudad de México,113,Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,16,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
120,MEX,Ciudad de México,119,Transmisión del Poder Ejecutivo Federal,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,6,fija,gregoriano,10,1,,,,,,,,,,2024-01-01,,todo_el_pais,sin_condicion,privado
116,MEX,Ciudad de México,115,Conmemoración del 20 de noviembre,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,11,,3,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
118,MEX,Ciudad de México,117,Transmisión del Poder Ejecutivo Federal,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,6,fija,gregoriano,12,1,,,,,,,,,,1970-01-01,2024-12-31,todo_el_pais,sin_condicion,privado
122,MEX,Ciudad de México,121,Navidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1199,NIC,Managua,1198,Jueves Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-3,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1201,NIC,Managua,1200,Viernes Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1191,NIC,Managua,1190,Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1193,NIC,Managua,1192,Dieciocho de Enero,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,18,,,,,,,,,,2026-01-20,,todo_el_pais,sin_condicion,privado
1195,NIC,Managua,1194,Dos de Febrero,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,2,2,,,,,,,,,,2026-01-20,,todo_el_pais,sin_condicion,privado
1197,NIC,Managua,1196,Veintiuno de Febrero,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,2,21,,,,,,,,,,2026-01-20,,todo_el_pais,sin_condicion,privado
1203,NIC,Managua,1202,Primero de Mayo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1205,NIC,Managua,1204,Día de la Madre,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,30,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
1207,NIC,Managua,1206,Diecinueve de Julio,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,7,19,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1219,NIC,Managua,1218,Santo Domingo de Guzmán — bajada (asueto de Managua),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1221,NIC,Managua,1220,Santo Domingo de Guzmán — subida (asueto de Managua),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,10,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1209,NIC,Managua,1208,Catorce de Septiembre,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,14,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1211,NIC,Managua,1210,Quince de Septiembre,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1213,NIC,Managua,1212,Ocho de Noviembre,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,8,,,,,,,,,,2026-01-20,,todo_el_pais,sin_condicion,privado
1215,NIC,Managua,1214,Ocho de Diciembre,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,8,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1217,NIC,Managua,1216,Veinticinco de Diciembre,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1303,NLD,Ámsterdam,1302,Goede Vrijdag,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1311,NLD,Ámsterdam,1310,Hemelvaartsdag (Ascensión),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,39,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1307,NLD,Ámsterdam,1306,Koningsdag,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,remision_normativa,gregoriano,,,,,,,"Besluit van 30 januari 2013, nr. 13.000173 (Stcrt. 2013, 4075)",,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1305,NLD,Ámsterdam,1304,Tweede Paasdag,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1313,NLD,Ámsterdam,1312,Tweede Pinksterdag,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,50,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1301,NLD,Ámsterdam,1300,Nieuwjaarsdag,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1309,NLD,Ámsterdam,1308,Bevrijdingsdag (5 de mayo),observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,5,5,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1315,NLD,Ámsterdam,1314,Eerste Kerstdag,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1317,NLD,Ámsterdam,1316,Tweede Kerstdag,observancia_optativa,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1242,NOR,Oslo,1241,Annen paskedag (Lunes de Pascua),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1252,NOR,Oslo,1251,Annen pinsedag (Lunes de Pentecostés),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,50,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1240,NOR,Oslo,1239,Forste paskedag (Domingo de Pascua),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,0,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1250,NOR,Oslo,1249,Forste pinsedag (Domingo de Pentecostés),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,49,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1248,NOR,Oslo,1247,Kristi himmelfartsdag (Ascensión),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,39,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1238,NOR,Oslo,1237,Langfredag (Viernes Santo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1236,NOR,Oslo,1235,Skjaertorsdag (Jueves Santo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-3,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1234,NOR,Oslo,1233,Nyttarsdag,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1244,NOR,Oslo,1243,Offentlig hogtidsdag (1 de mayo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1246,NOR,Oslo,1245,Grunnlovsdagen (17 de mayo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,17,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1254,NOR,Oslo,1253,Forste juledag (Navidad),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1256,NOR,Oslo,1255,Annen juledag (San Esteban),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1287,NZL,Auckland,1286,Auckland Anniversary Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,delegada_a_jurisdiccion_local,gregoriano,,,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1273,NZL,Auckland,1272,Easter Monday,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1271,NZL,Auckland,1270,Good Friday,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1279,NZL,Auckland,1278,Matariki,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,remision_normativa,gregoriano,,,,,,,"Schedule 1, Te Kahui o Matariki Public Holiday Act 2022 — tabla de fechas gregorianas de 2022 a 2052, sin formula en el texto",,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
1265,NZL,Auckland,1264,New Year's Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1267,NZL,Auckland,1266,2 January,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,2,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1269,NZL,Auckland,1268,Waitangi Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,2,6,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1275,NZL,Auckland,1274,ANZAC Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,4,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1277,NZL,Auckland,1276,Birthday of the reigning Sovereign (King's Birthday),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,6,,1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1281,NZL,Auckland,1280,Labour Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,ordinal,gregoriano,10,,4,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1283,NZL,Auckland,1282,Christmas Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1285,NZL,Auckland,1284,Boxing Day,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
8,PER,Lima,7,Jueves Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-3,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
10,PER,Lima,9,Viernes Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
6,PER,Lima,5,Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
12,PER,Lima,11,Día del Trabajo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
14,PER,Lima,13,Batalla de Arica y Día de la Bandera,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,7,,,,,,,,,,2024-01-01,,todo_el_pais,sin_condicion,privado
16,PER,Lima,15,San Pedro y San Pablo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,29,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
18,PER,Lima,17,Día de la Fuerza Aérea del Perú,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,7,23,,,,,,,,,,2023-01-01,,todo_el_pais,sin_condicion,privado
20,PER,Lima,19,Fiestas Patrias,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,7,28,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
22,PER,Lima,21,Fiestas Patrias,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,7,29,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
24,PER,Lima,23,Batalla de Junín,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,6,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
26,PER,Lima,25,Santa Rosa de Lima,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,30,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
28,PER,Lima,27,Combate de Angamos,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,10,8,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
30,PER,Lima,29,Todos los Santos,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
32,PER,Lima,31,Inmaculada Concepción,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,8,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
34,PER,Lima,33,Batalla de Ayacucho,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,9,,,,,,,,,,2022-01-01,,todo_el_pais,sin_condicion,privado
36,PER,Lima,35,Navidad del Señor,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1374,POL,Varsovia,1373,Drugi dzien Wielkiej Nocy (Lunes de Pascua),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1382,POL,Varsovia,1381,Dzien Bozego Ciala (Corpus Christi),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,60,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1372,POL,Varsovia,1371,Pierwszy dzien Wielkiej Nocy (Domingo de Pascua),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,0,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1380,POL,Varsovia,1379,Pierwszy dzien Zielonych Swiatek (Pentecostés),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,49,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1368,POL,Varsovia,1367,Nowy Rok,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1370,POL,Varsovia,1369,Swieto Trzech Kroli (Epifanía),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,6,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1376,POL,Varsovia,1375,Swieto Panstwowe (1 de mayo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1378,POL,Varsovia,1377,Swieto Narodowe Trzeciego Maja,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,3,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1384,POL,Varsovia,1383,Wniebowziecie Najswietszej Maryi Panny (Asunción),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1386,POL,Varsovia,1385,Wszystkich Swietych (Todos los Santos),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1388,POL,Varsovia,1387,Narodowe Swieto Niepodleglosci,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,11,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1390,POL,Varsovia,1389,Wigilia Bozego Narodzenia (Nochebuena),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,24,,,,,,,,,,2025-01-01,,todo_el_pais,sin_condicion,privado
1392,POL,Varsovia,1391,Pierwszy dzien Bozego Narodzenia (Navidad),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1394,POL,Varsovia,1393,Drugi dzien Bozego Narodzenia (San Esteban),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1415,PRT,Lisboa,1414,Corpo de Deus,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,60,,,,,,2016-04-02,,todo_el_pais,sin_condicion,privado
1409,PRT,Lisboa,1408,Domingo de Pascoa,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,0,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1407,PRT,Lisboa,1406,Sexta-Feira Santa,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1405,PRT,Lisboa,1404,Ano Novo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1411,PRT,Lisboa,1410,Dia da Liberdade,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,4,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1413,PRT,Lisboa,1412,Dia do Trabalhador,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1417,PRT,Lisboa,1416,"Dia de Portugal, de Camoes e das Comunidades Portuguesas",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,10,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1419,PRT,Lisboa,1418,Assuncao de Nossa Senhora,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1421,PRT,Lisboa,1420,Implantacao da Republica,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,10,5,,,,,,,,,,2016-04-02,,todo_el_pais,sin_condicion,privado
1423,PRT,Lisboa,1422,Todos-os-Santos,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,1,,,,,,,,,,2016-04-02,,todo_el_pais,sin_condicion,privado
1425,PRT,Lisboa,1424,Restauracao da Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,1,,,,,,,,,,2016-04-02,,todo_el_pais,sin_condicion,privado
1427,PRT,Lisboa,1426,Imaculada Conceicao,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,8,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1429,PRT,Lisboa,1428,Natal,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1334,PRY,Asunción,1333,Jueves Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-3,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1336,PRY,Asunción,1335,Viernes Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1330,PRY,Asunción,1329,Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1332,PRY,Asunción,1331,Día de los Héroes de la Patria,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,3,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1338,PRY,Asunción,1337,Día de los Trabajadores,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1340,PRY,Asunción,1339,Día de la Independencia Nacional (primer día),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,14,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1342,PRY,Asunción,1341,Día de la Independencia Nacional (segundo día),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1344,PRY,Asunción,1343,Día de la Paz del Chaco,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,12,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1346,PRY,Asunción,1345,Día de la Jura de la Constitución Nacional,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,20,,,,,,,,,,2025-09-03,,todo_el_pais,sin_condicion,privado
1348,PRY,Asunción,1347,Día de la Fundación de Asunción,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1350,PRY,Asunción,1349,Día de la Batalla de Boquerón,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,29,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1352,PRY,Asunción,1351,Día de la Virgen de Caacupé,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,8,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1354,PRY,Asunción,1353,Día de la Navidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1544,ROU,Bucarest,1543,A doua zi de Pasti,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua_ortodoxa,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1552,ROU,Bucarest,1551,A doua zi de Rusalii,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua_ortodoxa,50,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1542,ROU,Bucarest,1541,Prima zi de Pasti,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua_ortodoxa,0,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1550,ROU,Bucarest,1549,Prima zi de Rusalii,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua_ortodoxa,49,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1540,ROU,Bucarest,1539,Vinerea Mare,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua_ortodoxa,-2,,,,,,2018-01-01,,todo_el_pais,sin_condicion,privado
1530,ROU,Bucarest,1529,1 ianuarie,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1532,ROU,Bucarest,1531,2 ianuarie,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,2,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1534,ROU,Bucarest,1533,Botezul Domnului - Boboteaza,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,6,,,,,,,,,,2024-01-01,,todo_el_pais,sin_condicion,privado
